Author name,Cosine similarity
Αθανάσιος Νταραντούμης,0.6381203482659077
Κωνσταντίνος Στεργίου,0.6360394452281122
Νικόλαος Ζαράνης,0.6351784089208083
Konstantinos Danas,0.6342744766740618
Νικόλαος Καραχάλιος,0.629697022167417
Ιωάννης Τιγκελης ,0.6295840308625303
Στυλιανός Ξυνόγαλος,0.6288973464642297
Βασίλειος Ρόθος,0.628813128480645
Αριστείδης Κοντογεώργης,0.6287174987893775
Χαρούλα Αγγέλη,0.6257274201444836
Γεωργία Κάραλη,0.6255204473126053
Αγγελική Δημητρακοπούλου,0.6243831679081847
Ioannis Dimitriadis,0.6229334761492491
Charalambos Vrasidas,0.6208512213917491
Δημήτριος Φραντζεσκάκης ,0.6168904687516896
Αντώνιος Αλετράς,0.6139254953526734
Ανδρέας Παπασαλούρος,0.6100901794079656
Νικόλαος Κυρπίδης,0.6059029796599272
Φωτεινή Παρασκευά,0.5994543586359491
Αθανάσιος Τζιμογιάννης,0.5986087597023504
Μαρία Νικολαϊδη,0.5707830740016953
Βασίλειος Ζησιμόπουλος,0.5271493172291745
